1497.3,229.06,0.1
1497.5,229.04,0.1
1497.7,229.02,0.1
1497.9,229,0.1
1498.1,228.98,0.1
1498.3,228.96,0.1
1498.5,228.94,0.1
1498.8,228.92,0.1
1499,228.9,0.1
1499.2,228.88,0.1
1499.4,228.85,0.1
1499.6,228.83,0.1
1499.8,228.81,0.1
1500,228.79,0.1
1500.3,228.77,0.1
1500.5,228.75,0.1
1500.7,228.73,0.1
1500.9,228.71,0.1
1501.1,228.69,0.1
1501.3,228.67,0.1
1501.6,228.65,0.1
1501.8,228.63,0.1
1502,228.61,0.1
1502.2,228.59,0.1
1502.4,228.57,0.1
1502.6,228.55,0.1
1502.8,228.53,0.1
1503.1,228.5,0.1
1503.3,228.48,0.1
1503.5,228.46,0.1
1503.7,228.44,0.1
1503.9,228.42,0.1
1504.1,228.4,0.1
1504.3,228.38,0.1
1504.6,228.36,0.1
1504.8,228.34,0.1
1505,228.32,0.1
1505.2,228.3,0.1
1505.4,228.28,0.1
1505.6,228.26,0.1
1505.8,228.24,0.1
1506,228.22,0.1
1506.3,228.2,0.1
1506.5,228.18,0.1
1506.7,228.16,0.1
1506.9,228.13,0.1
1507.1,228.11,0.1
1507.3,228.09,0.1
1507.5,228.07,0.1
1507.8,228.05,0.1
1508,228.03,0.1
1508.2,228.01,0.1
1508.4,227.99,0.1
1508.6,227.97,0.1
1508.8,227.95,0.1
1509,227.93,0.1
1509.3,227.91,0.1
1509.5,227.89,0.1
1509.7,227.87,0.1
1509.9,227.85,0.1
1510.1,227.83,0.1
1510.3,227.81,0.1
1510.5,227.79,0.1
1510.8,227.77,0.1
1511,227.74,0.1
1511.2,227.72,0.1
1511.4,227.7,0.1
1511.6,227.68,0.1
1511.8,227.66,0.1
1512,227.64,0.1
1512.2,227.62,0.1
1512.5,227.6,0.1
1512.7,227.58,0.1
1512.9,227.56,0.1
1513.1,227.54,0.1
1513.3,227.52,0.1
1513.5,227.5,0.1
1513.7,227.48,0.1
1514,227.46,0.1
1514.2,227.44,0.1
1514.4,227.42,0.1
1514.6,227.4,0.1
1514.8,227.38,0.1
1515,227.36,0.1
1515.2,227.34,0.1
1515.4,227.31,0.1
1515.7,227.29,0.1
1515.9,227.27,0.1
1516.1,227.25,0.1
1516.3,227.23,0.1
1516.5,227.21,0.1
1516.7,227.19,0.1
1516.9,227.17,0.1
1517.1,227.15,0.1
1517.4,227.13,0.1
1517.6,227.11,0.1
1517.8,227.09,0.1
1518,227.07,0.1
1518.2,227.05,0.1
1518.4,227.03,0.1
1518.6,227.01,0.1
1518.8,226.99,0.1
1519.1,226.97,0.1
1519.3,226.95,0.1
1519.5,226.93,0.1
1519.7,226.91,0.1
1519.9,226.89,0.1
1520.1,226.87,0.1
1520.3,226.85,0.1
1520.6,226.83,0.1
1520.8,226.8,0.1
1521,226.78,0.1
1521.2,226.76,0.1
1521.4,226.74,0.1
1521.6,226.72,0.1
1521.8,226.7,0.1
1522,226.68,0.1
1522.3,226.66,0.1
1522.5,226.64,0.1
1522.7,226.62,0.1
1522.9,226.6,0.1
1523.1,226.58,0.1
1523.3,226.56,0.1
1523.5,226.54,0.1
1523.7,226.52,0.1
1523.9,226.5,0.1
1524.2,226.48,0.1
1524.4,226.46,0.1
1524.6,226.44,0.1
1524.8,226.42,0.1
1525,226.4,0.1
1525.2,226.38,0.1
1525.4,226.36,0.1
1525.6,226.34,0.1
1525.9,226.32,0.1
1526.1,226.3,0.1
1526.3,226.28,0.1
1526.5,226.26,0.1
1526.7,226.23,0.1
1526.9,226.21,0.1
1527.1,226.19,0.1
1527.3,226.17,0.1
1527.6,226.15,0.1
1527.8,226.13,0.1
1528,226.11,0.1
1528.2,226.09,0.1
1528.4,226.07,0.1
1528.6,226.05,0.1
1528.8,226.03,0.1
1529,226.01,0.1
1529.2,225.99,0.1
1529.5,225.97,0.1
1529.7,225.95,0.1
1529.9,225.93,0.1
1530.1,225.91,0.1
1530.3,225.89,0.1
1530.5,225.87,0.1
1530.7,225.85,0.1
1530.9,225.83,0.1
1531.2,225.81,0.1
1531.4,225.79,0.1
1531.6,225.77,0.1
1531.8,225.75,0.1
1532,225.73,0.1
1532.2,225.71,0.1
1532.4,225.69,0.1
1532.6,225.67,0.1
1532.8,225.65,0.1
1533.1,225.63,0.1
1533.3,225.61,0.1
1533.5,225.59,0.1
1533.7,225.57,0.1
1533.9,225.55,0.1
1534.1,225.52,0.1
1534.3,225.5,0.1
1534.5,225.48,0.1
1534.7,225.46,0.1
1535,225.44,0.1
1535.2,225.42,0.1
1535.4,225.4,0.1
1535.6,225.38,0.1
1535.8,225.36,0.1
1536,225.34,0.1
1536.2,225.32,0.1
1536.4,225.3,0.1
1536.6,225.28,0.1
1536.9,225.26,0.1
1537.1,225.24,0.1
1537.3,225.22,0.1
1537.5,225.2,0.1
1537.7,225.18,0.1
1537.9,225.16,0.1
1538.1,225.14,0.1
1538.3,225.12,0.1
1538.5,225.1,0.1
1538.8,225.08,0.1
1539,225.06,0.1
1539.2,225.04,0.1
1539.4,225.02,0.1
1539.6,225,0.1
1539.8,224.98,0.1
1540,224.96,0.1
1540.2,224.94,0.1
1540.4,224.92,0.1
1540.7,224.9,0.1
1540.9,224.88,0.1
1541.1,224.86,0.1
1541.3,224.84,0.1
1541.5,224.82,0.1
1541.7,224.8,0.1
1541.9,224.78,0.1
1542.1,224.76,0.1
1542.3,224.74,0.1
1542.5,224.72,0.1
1542.8,224.7,0.1
1543,224.68,0.1
1543.2,224.66,0.1
1543.4,224.64,0.1
1543.6,224.62,0.1
1543.8,224.6,0.1
1544,224.58,0.1
1544.2,224.56,0.1
1544.4,224.54,0.1
1544.6,224.52,0.1
1544.9,224.5,0.1
1545.1,224.48,0.1
1545.3,224.46,0.1
1545.5,224.44,0.1
1545.7,224.42,0.1
1545.9,224.4,0.1
1546.1,224.37,0.1
1546.3,224.35,0.1
1546.5,224.33,0.1
1546.7,224.31,0.1
1547,224.29,0.1
1547.2,224.27,0.1
1547.4,224.25,0.1
1547.6,224.23,0.1
1547.8,224.21,0.1
1548,224.19,0.1
1548.2,224.17,0.1
1548.4,224.15,0.1
1548.6,224.13,0.1
1548.8,224.11,0.1
1549.1,224.09,0.1
1549.3,224.07,0.1
1549.5,224.05,0.1
1549.7,224.03,0.1
1549.9,224.01,0.1
1550.1,223.99,0.1
1550.3,223.97,0.1
1550.5,223.95,0.1
1550.7,223.93,0.1
1550.9,223.91,0.1
1551.2,223.89,0.1
1551.4,223.87,0.1
1551.6,223.85,0.1
1551.8,223.83,0.1
1552,223.81,0.1
1552.2,223.79,0.1
1552.4,223.77,0.1
1552.6,223.75,0.1
1552.8,223.73,0.1
1553,223.71,0.1
1553.3,223.69,0.1
1553.5,223.67,0.1
1553.7,223.65,0.1
1553.9,223.63,0.1
1554.1,223.61,0.1
1554.3,223.59,0.1
1554.5,223.57,0.1
1554.7,223.55,0.1
1554.9,223.53,0.1
1555.1,223.51,0.1
1555.3,223.49,0.1
1555.6,223.47,0.1
1555.8,223.45,0.1
1556,223.43,0.1
1556.2,223.41,0.1
1556.4,223.39,0.1
1556.6,223.37,0.1
1556.8,223.35,0.1
1557,223.33,0.1
1557.2,223.31,0.1
1557.4,223.29,0.1
1557.6,223.27,0.1
1557.9,223.25,0.1
1558.1,223.23,0.1
1558.3,223.21,0.1
1558.5,223.19,0.1
1558.7,223.17,0.1
1558.9,223.15,0.1
1559.1,223.13,0.1
1559.3,223.11,0.1
1559.5,223.09,0.1
1559.7,223.07,0.1
1559.9,223.05,0.1
1560.1,223.03,0.1
1560.4,223.01,0.1
1560.6,222.99,0.1
1560.8,222.97,0.1
1561,222.95,0.1
1561.2,222.93,0.1
1561.4,222.91,0.1
1561.6,222.89,0.1
1561.8,222.87,0.1
1562,222.85,0.1
1562.2,222.83,0.1
1562.4,222.81,0.1
1562.7,222.79,0.1
1562.9,222.77,0.1
1563.1,222.75,0.1
1563.3,222.73,0.1
1563.5,222.71,0.1
1563.7,222.69,0.1
1563.9,222.67,0.1
1564.1,222.65,0.1
1564.3,222.63,0.1
1564.5,222.61,0.1
1564.7,222.59,0.1
1564.9,222.57,0.1
1565.2,222.55,0.1
1565.4,222.53,0.1
1565.6,222.51,0.1
1565.8,222.49,0.1
1566,222.47,0.1
1566.2,222.45,0.1
1566.4,222.43,0.1
1566.6,222.41,0.1
1566.8,222.39,0.1
1567,222.37,0.1
1567.2,222.35,0.1
1567.4,222.34,0.1
1567.6,222.32,0.1
1567.9,222.3,0.1
1568.1,222.28,0.1
1568.3,222.26,0.1
1568.5,222.24,0.1
1568.7,222.22,0.1
1568.9,222.2,0.1
1569.1,222.18,0.1
1569.3,222.16,0.1
1569.5,222.14,0.1
1569.7,222.12,0.1
1569.9,222.1,0.1
1570.1,222.08,0.1
1570.4,222.06,0.1
1570.6,222.04,0.1
1570.8,222.02,0.1
1571,222,0.1
1571.2,221.98,0.1
1571.4,221.96,0.1
1571.6,221.94,0.1
1571.8,221.92,0.1
1572,221.9,0.1
1572.2,221.88,0.1
1572.4,221.86,0.1
1572.6,221.84,0.1
1572.8,221.82,0.1
1573,221.8,0.1
1573.3,221.78,0.1
1573.5,221.76,0.1
1573.7,221.74,0.1
1573.9,221.72,0.1
1574.1,221.7,0.1
1574.3,221.68,0.1
1574.5,221.66,0.1
1574.7,221.64,0.1
1574.9,221.62,0.1
1575.1,221.6,0.1
1575.3,221.58,0.1
1575.5,221.56,0.1
1575.7,221.54,0.1
1576,221.52,0.1
1576.2,221.5,0.1
1576.4,221.48,0.1
1576.6,221.46,0.1
1576.8,221.44,0.1
1577,221.42,0.1
1577.2,221.4,0.1
1577.4,221.38,0.1
1577.6,221.36,0.1
1577.8,221.34,0.1
1578,221.32,0.1
1578.2,221.3,0.1
1578.4,221.28,0.1
1578.6,221.26,0.1
1578.9,221.24,0.1
1579.1,221.22,0.1
1579.3,221.21,0.1
1579.5,221.19,0.1
1579.7,221.17,0.1
1579.9,221.15,0.1
1580.1,221.13,0.1
1580.3,221.11,0.1
1580.5,221.09,0.1
1580.7,221.07,0.1
1580.9,221.05,0.1
1581.1,221.03,0.1
1581.3,221.01,0.1
1581.5,220.99,0.1
1581.7,220.97,0.1
1582,220.95,0.1
1582.2,220.93,0.1
1582.4,220.91,0.1
1582.6,220.89,0.1
1582.8,220.87,0.1
1583,220.85,0.1
1583.2,220.83,0.1
1583.4,220.81,0.1
1583.6,220.79,0.1
1583.8,220.77,0.1
1584,220.75,0.1
1584.2,220.73,0.1
1584.4,220.71,0.1
1584.6,220.69,0.1
1584.8,220.67,0.1
1585,220.65,0.1
1585.3,220.63,0.1
1585.5,220.61,0.1
1585.7,220.59,0.1
1585.9,220.57,0.1
1586.1,220.55,0.1
1586.3,220.53,0.1
1586.5,220.51,0.1
1586.7,220.5,0.1
1586.9,220.48,0.1
1587.1,220.46,0.1
1587.3,220.44,0.1
1587.5,220.42,0.1
1587.7,220.4,0.1
1587.9,220.38,0.1
1588.1,220.36,0.1
1588.3,220.34,0.1
1588.6,220.32,0.1
1588.8,220.3,0.1
1589,220.28,0.1
1589.2,220.26,0.1
1589.4,220.24,0.1
1589.6,220.22,0.1
1589.8,220.2,0.1
1590,220.18,0.1
1590.2,220.16,0.1
1590.4,220.14,0.1
1590.6,220.12,0.1
1590.8,220.1,0.1
1591,220.08,0.1
1591.2,220.06,0.1
1591.4,220.04,0.1
1591.6,220.02,0.1
1591.8,220,0.1
1592,219.98,0.1
1592.3,219.96,0.1
1592.5,219.95,0.1
1592.7,219.93,0.1
1592.9,219.91,0.1
1593.1,219.89,0.1
1593.3,219.87,0.1
1593.5,219.85,0.1
1593.7,219.83,0.1
1593.9,219.81,0.1
1594.1,219.79,0.1
1594.3,219.77,0.1
1594.5,219.75,0.1
1594.7,219.73,0.1
1594.9,219.71,0.1
1595.1,219.69,0.1
1595.3,219.67,0.1
1595.5,219.65,0.1
1595.7,219.63,0.1
1596,219.61,0.1
1596.2,219.59,0.1
1596.4,219.57,0.1
1596.6,219.55,0.1
1596.8,219.53,0.1
1597,219.51,0.1
1597.2,219.49,0.1
1597.4,219.47,0.1
1597.6,219.46,0.1
1597.8,219.44,0.1
1598,219.42,0.1
1598.2,219.4,0.1
1598.4,219.38,0.1
1598.6,219.36,0.1
1598.8,219.34,0.1
1599,219.32,0.1
1599.2,219.3,0.1
1599.4,219.28,0.1
1599.6,219.26,0.1
1599.8,219.24,0.1
1600.1,219.22,0.1
1600.3,219.2,0.1
1600.5,219.18,0.1
1600.7,219.16,0.1
1600.9,219.14,0.1
1601.1,219.12,0.1
1601.3,219.1,0.1
1601.5,219.08,0.1
1601.7,219.06,0.1
1601.9,219.04,0.1
1602.1,219.03,0.1
1602.3,219.01,0.1
1602.5,218.99,0.1
1602.7,218.97,0.1
1602.9,218.95,0.1
1603.1,218.93,0.1
1603.3,218.91,0.1
1603.5,218.89,0.1
1603.7,218.87,0.1
1603.9,218.85,0.1
1604.1,218.83,0.1
1604.3,218.81,0.1
1604.6,218.79,0.1
1604.8,218.77,0.1
1605,218.75,0.1
1605.2,218.73,0.1
1605.4,218.71,0.1
1605.6,218.69,0.1
1605.8,218.67,0.1
1606,218.65,0.1
1606.2,218.64,0.1
1606.4,218.62,0.1
1606.6,218.6,0.1
1606.8,218.58,0.1
1607,218.56,0.1
1607.2,218.54,0.1
1607.4,218.52,0.1
1607.6,218.5,0.1
1607.8,218.48,0.1
1608,218.46,0.1
1608.2,218.44,0.1
1608.4,218.42,0.1
1608.6,218.4,0.1
1608.8,218.38,0.1
1609,218.36,0.1
1609.2,218.34,0.1
1609.5,218.32,0.1
1609.7,218.3,0.1
1609.9,218.28,0.1
1610.1,218.27,0.1
1610.3,218.25,0.1
1610.5,218.23,0.1
1610.7,218.21,0.1
1610.9,218.19,0.1
1611.1,218.17,0.1
1611.3,218.15,0.1
1611.5,218.13,0.1
1611.7,218.11,0.1
1611.9,218.09,0.1
1612.1,218.07,0.1
1612.3,218.05,0.1
1612.5,218.03,0.1
1612.7,218.01,0.1
1612.9,217.99,0.1
1613.1,217.97,0.1
1613.3,217.95,0.1
1613.5,217.94,0.1
1613.7,217.92,0.1
1613.9,217.9,0.1
1614.1,217.88,0.1
1614.3,217.86,0.1
1614.5,217.84,0.1
1614.7,217.82,0.1
1615,217.8,0.1
1615.2,217.78,0.1
1615.4,217.76,0.1
1615.6,217.74,0.1
1615.8,217.72,0.1
1616,217.7,0.1
1616.2,217.68,0.1
1616.4,217.66,0.1
1616.6,217.64,0.1
1616.8,217.63,0.1
1617,217.61,0.1
1617.2,217.59,0.1
1617.4,217.57,0.1
1617.6,217.55,0.1
1617.8,217.53,0.1
1618,217.51,0.1
1618.2,217.49,0.1
1618.4,217.47,0.1
1618.6,217.45,0.1
1618.8,217.43,0.1
1619,217.41,0.1
1619.2,217.39,0.1
1619.4,217.37,0.1
1619.6,217.35,0.1
1619.8,217.33,0.1
1620,217.32,0.1
1620.2,217.3,0.1
1620.4,217.28,0.1
1620.6,217.26,0.1
1620.8,217.24,0.1
1621,217.22,0.1
1621.2,217.2,0.1
1621.4,217.18,0.1
1621.7,217.16,0.1
1621.9,217.14,0.1
1622.1,217.12,0.1
1622.3,217.1,0.1
1622.5,217.08,0.1
1622.7,217.06,0.1
1622.9,217.05,0.1
1623.1,217.03,0.1
1623.3,217.01,0.1
1623.5,216.99,0.1
1623.7,216.97,0.1
1623.9,216.95,0.1
1624.1,216.93,0.1
1624.3,216.91,0.1
1624.5,216.89,0.1
1624.7,216.87,0.1
1624.9,216.85,0.1
1625.1,216.83,0.1
1625.3,216.81,0.1
1625.5,216.79,0.1
1625.7,216.77,0.1
1625.9,216.76,0.1
1626.1,216.74,0.1
1626.3,216.72,0.1
1626.5,216.7,0.1
1626.7,216.68,0.1
1626.9,216.66,0.1
1627.1,216.64,0.1
1627.3,216.62,0.1
1627.5,216.6,0.1
1627.7,216.58,0.1
1627.9,216.56,0.1
1628.1,216.54,0.1
1628.3,216.52,0.1
1628.5,216.51,0.1
1628.7,216.49,0.1
1628.9,216.47,0.1
1629.1,216.45,0.1
1629.3,216.43,0.1
1629.5,216.41,0.1
1629.7,216.39,0.1
1629.9,216.37,0.1
1630.1,216.35,0.1
1630.4,216.33,0.1
1630.6,216.31,0.1
1630.8,216.29,0.1
1631,216.27,0.1
1631.2,216.26,0.1
1631.4,216.24,0.1
1631.6,216.22,0.1
1631.8,216.2,0.1
1632,216.18,0.1
1632.2,216.16,0.1
1632.4,216.14,0.1
1632.6,216.12,0.1
1632.8,216.1,0.1
1633,216.08,0.1
1633.2,216.06,0.1
1633.4,216.04,0.1
1633.6,216.02,0.1
1633.8,216.01,0.1
1634,215.99,0.1
1634.2,215.97,0.1
1634.4,215.95,0.1
1634.6,215.93,0.1
1634.8,215.91,0.1
1635,215.89,0.1
1635.2,215.87,0.1
1635.4,215.85,0.1
1635.6,215.83,0.1
1635.8,215.81,0.1
1636,215.79,0.1
1636.2,215.78,0.1
1636.4,215.76,0.1
1636.6,215.74,0.1
1636.8,215.72,0.1
1637,215.7,0.1
1637.2,215.68,0.1
1637.4,215.66,0.1
1637.6,215.64,0.1
1637.8,215.62,0.1
1638,215.6,0.1
1638.2,215.58,0.1
1638.4,215.56,0.1
1638.6,215.55,0.1
1638.8,215.53,0.1
1639,215.51,0.1
1639.2,215.49,0.1
1639.4,215.47,0.1
1639.6,215.45,0.1
1639.8,215.43,0.1
1640,215.41,0.1
1640.2,215.39,0.1
1640.4,215.37,0.1
1640.6,215.35,0.1
1640.8,215.34,0.1
1641,215.32,0.1
1641.2,215.3,0.1
1641.4,215.28,0.1
1641.6,215.26,0.1
1641.8,215.24,0.1
1642,215.22,0.1
1642.2,215.2,0.1
1642.4,215.18,0.1
1642.6,215.16,0.1
1642.8,215.14,0.1
1643,215.12,0.1
1643.2,215.11,0.1
1643.4,215.09,0.1
1643.6,215.07,0.1
1643.8,215.05,0.1
1644,215.03,0.1
1644.2,215.01,0.1
1644.4,214.99,0.1
1644.6,214.97,0.1
1644.8,214.95,0.1
1645,214.93,0.1
1645.2,214.91,0.1
1645.4,214.9,0.1
1645.6,214.88,0.1
1645.8,214.86,0.1
1646,214.84,0.1
1646.2,214.82,0.1
1646.4,214.8,0.1
1646.6,214.78,0.1
1646.8,214.76,0.1
1647,214.74,0.1
1647.2,214.72,0.1
1647.4,214.71,0.1
1647.6,214.69,0.1
1647.8,214.67,0.1
1648,214.65,0.1
1648.2,214.63,0.1
1648.4,214.61,0.1
1648.6,214.59,0.1
1648.8,214.57,0.1
1649,214.55,0.1
1649.2,214.53,0.1
1649.4,214.51,0.1
1649.6,214.5,0.1
1649.8,214.48,0.1
1650,214.46,0.1
1650.2,214.44,0.1
1650.4,214.42,0.1
1650.6,214.4,0.1
1650.8,214.38,0.1
1651,214.36,0.1
1651.2,214.34,0.1
1651.4,214.32,0.1
1651.6,214.31,0.1
1651.8,214.29,0.1
1652,214.27,0.1
1652.2,214.25,0.1
1652.4,214.23,0.1
1652.6,214.21,0.1
1652.8,214.19,0.1
1653,214.17,0.1
1653.2,214.15,0.1
1653.4,214.13,0.1
1653.6,214.12,0.1
1653.8,214.1,0.1
1654,214.08,0.1
1654.2,214.06,0.1
1654.4,214.04,0.1
1654.6,214.02,0.1
1654.8,214,0.1
1655,213.98,0.1
1655.2,213.96,0.1
1655.4,213.94,0.1
1655.6,213.93,0.1
1655.8,213.91,0.1
1656,213.89,0.1
1656.2,213.87,0.1
1656.4,213.85,0.1
1656.6,213.83,0.1
1656.8,213.81,0.1
1657,213.79,0.1
1657.2,213.77,0.1
1657.4,213.76,0.1
1657.6,213.74,0.1
1657.8,213.72,0.1
1658,213.7,0.1
1658.2,213.68,0.1
1658.4,213.66,0.1
1658.6,213.64,0.1
1658.8,213.62,0.1
1659,213.6,0.1
1659.2,213.58,0.1
1659.4,213.57,0.1
1659.6,213.55,0.1
1659.8,213.53,0.1
1660,213.51,0.1
1660.2,213.49,0.1
1660.4,213.47,0.1
1660.6,213.45,0.1
1660.8,213.43,0.1
1661,213.41,0.1
1661.2,213.4,0.1
1661.4,213.38,0.1
1661.6,213.36,0.1
1661.8,213.34,0.1
1662,213.32,0.1
1662.2,213.3,0.1
1662.4,213.28,0.1
1662.6,213.26,0.1
1662.8,213.24,0.1
1663,213.23,0.1
1663.2,213.21,0.1
1663.4,213.19,0.1
1663.6,213.17,0.1
1663.8,213.15,0.1
1664,213.13,0.1
1664.2,213.11,0.1
1664.4,213.09,0.1
1664.6,213.07,0.1
1664.8,213.06,0.1
1665,213.04,0.1
1665.2,213.02,0.1
1665.4,213,0.1
1665.6,212.98,0.1
1665.8,212.96,0.1
1666,212.94,0.1
1666.2,212.92,0.1
1666.4,212.9,0.1
1666.6,212.89,0.1
1666.8,212.87,0.1
1667,212.85,0.1
1667.2,212.83,0.1
1667.4,212.81,0.1
1667.6,212.79,0.1
1667.8,212.77,0.1
1668,212.75,0.1
1668.2,212.73,0.1
1668.4,212.72,0.1
1668.6,212.7,0.1
1668.8,212.68,0.1
1668.9,212.66,0.1
1669.1,212.64,0.1
1669.3,212.62,0.1
1669.5,212.6,0.1
1669.7,212.58,0.1
1669.9,212.57,0.1
1670.1,212.55,0.1
1670.3,212.53,0.1
1670.5,212.51,0.1
1670.7,212.49,0.1
1670.9,212.47,0.1
1671.1,212.45,0.1
1671.3,212.43,0.1
1671.5,212.41,0.1
1671.7,212.4,0.1
1671.9,212.38,0.1
1672.1,212.36,0.1
1672.3,212.34,0.1
1672.5,212.32,0.1
1672.7,212.3,0.1
1672.9,212.28,0.1
1673.1,212.26,0.1
1673.3,212.25,0.1
1673.5,212.23,0.1
1673.7,212.21,0.1
1673.9,212.19,0.1
1674.1,212.17,0.1
1674.3,212.15,0.1
1674.5,212.13,0.1
1674.7,212.11,0.1
1674.9,212.1,0.1
1675.1,212.08,0.1
1675.3,212.06,0.1
1675.5,212.04,0.1
1675.7,212.02,0.1
1675.9,212,0.1
1676.1,211.98,0.1
1676.3,211.96,0.1
1676.5,211.94,0.1
1676.7,211.93,0.1
1676.9,211.91,0.1
1677.1,211.89,0.1
1677.3,211.87,0.1
1677.4,211.85,0.1
1677.6,211.83,0.1
1677.8,211.81,0.1
1678,211.79,0.1
1678.2,211.78,0.1
1678.4,211.76,0.1
1678.6,211.74,0.1
1678.8,211.72,0.1
1679,211.7,0.1
1679.2,211.68,0.1
1679.4,211.66,0.1
1679.6,211.65,0.1
1679.8,211.63,0.1
1680,211.61,0.1
1680.2,211.59,0.1
1680.4,211.57,0.1
1680.6,211.55,0.1
1680.8,211.53,0.1
1681,211.51,0.1
1681.2,211.5,0.1
1681.4,211.48,0.1
1681.6,211.46,0.1
1681.8,211.44,0.1
1682,211.42,0.1
1682.2,211.4,0.1
1682.4,211.38,0.1
1682.6,211.36,0.1
1682.8,211.35,0.1
1683,211.33,0.1
1683.2,211.31,0.1
1683.4,211.29,0.1
1683.6,211.27,0.1
1683.8,211.25,0.1
1683.9,211.23,0.1
1684.1,211.21,0.1
1684.3,211.2,0.1
1684.5,211.18,0.1
1684.7,211.16,0.1
1684.9,211.14,0.1
1685.1,211.12,0.1
1685.3,211.1,0.1
1685.5,211.08,0.1
1685.7,211.07,0.1
1685.9,211.05,0.1
1686.1,211.03,0.1
1686.3,211.01,0.1
1686.5,210.99,0.1
1686.7,210.97,0.1
1686.9,210.95,0.1
1687.1,210.93,0.1
1687.3,210.92,0.1
1687.5,210.9,0.1
1687.7,210.88,0.1
1687.9,210.86,0.1
1688.1,210.84,0.1
1688.3,210.82,0.1
1688.5,210.8,0.1
1688.7,210.79,0.1
1688.9,210.77,0.1
1689.1,210.75,0.1
1689.3,210.73,0.1
1689.4,210.71,0.1
1689.6,210.69,0.1
1689.8,210.67,0.1
1690,210.66,0.1
1690.2,210.64,0.1
1690.4,210.62,0.1
1690.6,210.6,0.1
1690.8,210.58,0.1
1691,210.56,0.1
1691.2,210.54,0.1
1691.4,210.52,0.1
1691.6,210.51,0.1
1691.8,210.49,0.1
1692,210.47,0.1
1692.2,210.45,0.1
1692.4,210.43,0.1
1692.6,210.41,0.1
1692.8,210.39,0.1
1693,210.38,0.1
1693.2,210.36,0.1
1693.4,210.34,0.1
1693.6,210.32,0.1
1693.8,210.3,0.1
1694,210.28,0.1
1694.2,210.26,0.1
1694.3,210.25,0.1
1694.5,210.23,0.1
1694.7,210.21,0.1
1694.9,210.19,0.1
1695.1,210.17,0.1
1695.3,210.15,0.1
1695.5,210.13,0.1
1695.7,210.12,0.1
1695.9,210.1,0.1
1696.1,210.08,0.1
1696.3,210.06,0.1
1696.5,210.04,0.1
1696.7,210.02,0.1
1696.9,210,0.1
1697.1,209.99,0.1
1697.3,209.97,0.1
1697.5,209.95,0.1
1697.7,209.93,0.1
1697.9,209.91,0.1
1698.1,209.89,0.1
1698.3,209.87,0.1
1698.5,209.86,0.1
1698.6,209.84,0.1
1698.8,209.82,0.1
1699,209.8,0.1
1699.2,209.78,0.1
1699.4,209.76,0.1
1699.6,209.75,0.1
